TYPE,YEAR,MONTH,DAY,HOUR,MINUTE,HUNDRED_BLOCK,NEIGHBOURHOOD,X,Y
Other Theft,2012,12,23,0,0,DUNBAR ST / W 39TH AVE,Dunbar-Southlands,486513.2494,5453756.728
Other Theft,2004,3,1,8,0,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2006,2,15,9,0,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2006,11,20,17,45,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2009,5,9,1,0,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2009,5,11,18,30,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2013,7,9,4,16,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2014,4,1,15,30,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2014,9,26,9,0,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2015,5,3,22,30,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2016,9,15,16,30,DUNBAR ST / W 41ST AVE,Dunbar-Southlands,486508.7177,5453570.9512
Other Theft,2020,2,14,10,40,DUNBAR ST / W KING EDWARD AVE,Dunbar-Southlands,486522.219,5455261.6217
Other Theft,2006,7,28,18,30,HIGHBURY ST / W 26TH AVE,Dunbar-Southlands,486311.3875,5455156.6855
Other Theft,2005,11,25,14,25,W 16TH AVE / WALLACE ST,Dunbar-Southlands,486096.4675,5456147.3779
Other Theft,2003,9,18,2,30,W 29TH AV / W KING EDWARD AV,Dunbar-Southlands,485110.486,5455170.205
Other Theft,2007,9,10,17,30,W 30TH AVE / WALLACE ST,Dunbar-Southlands,486105.7563,5454736.4643
Other Theft,2005,10,24,16,47,W 41ST AVE / WALLACE ST,Dunbar-Southlands,486101.4877,5453572.9533
Other Theft,2019,4,12,16,30,W 41ST AVE / WALLACE ST,Dunbar-Southlands,486101.4878,5453572.9536
Theft from Vehicle,2011,8,13,1,0,29XX W 27TH AVE,Dunbar-Southlands,487427.8358,5455037.4209
Theft from Vehicle,2009,12,3,11,22,29XX W 27TH AVE,Dunbar-Southlands,487429.5052,5455046.5608
Theft from Vehicle,2004,2,5,19,0,29XX W 27TH AVE,Dunbar-Southlands,487434.4225,5455037.4045
Theft from Vehicle,2007,1,23,19,30,29XX W 27TH AVE,Dunbar-Southlands,487434.4225,5455037.4045
Theft from Vehicle,2017,8,14,13,14,29XX W 27TH AVE,Dunbar-Southlands,487438.2143,5455046.5392
Theft from Vehicle,2020,7,1,4,20,29XX W 27TH AVE,Dunbar-Southlands,487438.2143,5455046.5392
Theft from Vehicle,2004,6,4,19,0,29XX W 27TH AVE,Dunbar-Southlands,487441.032,5455046.5322
Theft from Vehicle,2006,3,13,0,5,29XX W 27TH AVE,Dunbar-Southlands,487441.032,5455046.5322
Theft from Vehicle,2006,3,13,0,20,29XX W 27TH AVE,Dunbar-Southlands,487441.032,5455046.5322
Theft from Vehicle,2021,10,17,19,0,29XX W 27TH AVE,Dunbar-Southlands,487450.2533,5455046.5093
Theft from Vehicle,2016,4,30,21,0,29XX W 27TH AVE,Dunbar-Southlands,487503.5832,5455037.2328
Theft from Vehicle,2016,10,30,23,0,29XX W 27TH AVE,Dunbar-Southlands,487503.5832,5455037.2328
Theft from Vehicle,2004,9,21,22,15,29XX W 28TH AVE,Dunbar-Southlands,487426.5866,5454931.8588
Theft from Vehicle,2016,8,30,20,0,29XX W 28TH AVE,Dunbar-Southlands,487426.5866,5454931.8588
Theft from Vehicle,2020,2,18,0,0,29XX W 28TH AVE,Dunbar-Southlands,487426.7777,5454941.0008
Theft from Vehicle,2013,10,7,23,0,29XX W 28TH AVE,Dunbar-Southlands,487430.4776,5454940.9234
Theft from Vehicle,2004,4,29,22,0,29XX W 28TH AVE,Dunbar-Southlands,487448.7852,5454931.3943
Theft from Vehicle,2021,7,16,12,0,29XX W 28TH AVE,Dunbar-Southlands,487465.4197,5454940.1924
Theft from Vehicle,2016,8,15,0,0,29XX W 28TH AVE,Dunbar-Southlands,487507.7347,5454930.1611
Theft from Vehicle,2009,5,23,19,47,29XX W 28TH AVE,Dunbar-Southlands,487526.4804,5454929.7687
Theft from Vehicle,2013,4,18,8,30,29XX W 28TH AVE,Dunbar-Southlands,487527.0557,5454929.7569
Theft from Vehicle,2011,4,23,18,0,29XX W 28TH AVE,Dunbar-Southlands,487537.5798,5454929.5365
Theft from Vehicle,2011,6,8,20,0,29XX W 28TH AVE,Dunbar-Southlands,487537.5798,5454929.5365
Theft from Vehicle,2011,9,14,6,29,29XX W 28TH AVE,Dunbar-Southlands,487567.1779,5454928.9172
Theft from Vehicle,2014,4,19,5,30,29XX W 28TH AVE,Dunbar-Southlands,487567.1779,5454928.9172
Theft from Vehicle,2004,8,6,23,0,29XX W 28TH AVE,Dunbar-Southlands,487578.2773,5454928.685
Theft from Vehicle,2011,9,25,19,0,29XX W 28TH AVE,Dunbar-Southlands,487604.1757,5454928.1432
Theft from Vehicle,2013,4,17,21,30,29XX W 28TH AVE,Dunbar-Southlands,487604.1757,5454928.1432
Theft from Vehicle,2013,10,20,22,0,29XX W 28TH AVE,Dunbar-Southlands,487604.1757,5454928.1432
Theft from Vehicle,2016,2,5,22,0,29XX W 29TH AVE,Dunbar-Southlands,487424.5957,5454826.0965
Theft from Vehicle,2015,11,16,12,0,29XX W 29TH AVE,Dunbar-Southlands,487443.066,5454835.2588
Theft from Vehicle,2009,12,31,0,0,29XX W 29TH AVE,Dunbar-Southlands,487443.0751,5454826.1148
Theft from Vehicle,2007,6,10,23,0,29XX W 29TH AVE,Dunbar-Southlands,487457.8586,5454826.1294
Theft from Vehicle,2020,3,5,18,0,29XX W 29TH AVE,Dunbar-Southlands,487486.3579,5454826.1578
Theft from Vehicle,2015,7,12,22,0,29XX W 29TH AVE,Dunbar-Southlands,487487.4166,5454835.3028
Theft from Vehicle,2012,4,23,21,0,29XX W 29TH AVE,Dunbar-Southlands,487528.0713,5454835.343
Theft from Vehicle,2003,4,8,21,0,29XX W 29TH AVE,Dunbar-Southlands,487550.2466,5454835.365
Theft from Vehicle,2020,8,6,18,30,29XX W 29TH AVE,Dunbar-Southlands,487557.6383,5454835.3724
Theft from Vehicle,2021,7,19,0,0,29XX W 29TH AVE,Dunbar-Southlands,487557.6383,5454835.3724
Theft from Vehicle,2004,8,7,1,0,29XX W 29TH AVE,Dunbar-Southlands,487576.1177,5454835.3907
Theft from Vehicle,2004,2,5,8,45,29XX W 29TH AVE,Dunbar-Southlands,487590.9013,5454835.4053
Theft from Vehicle,2010,7,15,10,4,29XX W 30TH AVE,Dunbar-Southlands,487472.0628,5454720.7815
Theft from Vehicle,2015,3,28,15,0,29XX W 30TH AVE,Dunbar-Southlands,487502.0091,5454720.3967
Theft from Vehicle,2021,7,15,12,0,29XX W 30TH AVE,Dunbar-Southlands,487532.073,5454729.1551
Theft from Vehicle,2011,11,2,12,0,29XX W 30TH AVE,Dunbar-Southlands,487547.0461,5454728.9627
Theft from Vehicle,2004,6,1,17,0,29XX W 30TH AVE,Dunbar-Southlands,487562.0193,5454728.7703
Theft from Vehicle,2011,11,30,14,0,29XX W 30TH AVE,Dunbar-Southlands,487562.0193,5454728.7703
Theft from Vehicle,2014,4,17,17,0,29XX W 30TH AVE,Dunbar-Southlands,487591.9656,5454728.3854
Theft from Vehicle,2008,3,17,2,30,29XX W 30TH AVE,Dunbar-Southlands,487603.078,5454719.0978
Theft from Vehicle,2011,12,27,5,56,29XX W 30TH AVE,Dunbar-Southlands,487603.078,5454719.0978
Theft from Vehicle,2012,4,9,0,0,29XX W 30TH AVE,Dunbar-Southlands,487603.078,5454719.0978
Theft from Vehicle,2014,4,18,20,0,29XX W 30TH AVE,Dunbar-Southlands,487603.078,5454719.0978
Theft from Vehicle,2022,8,18,21,0,29XX W 31ST AVE,Dunbar-Southlands,487442.1405,5454615.4381
Theft from Vehicle,2016,8,15,0,0,29XX W 31ST AVE,Dunbar-Southlands,487478.6875,5454614.9718
Theft from Vehicle,2014,10,11,21,0,29XX W 31ST AVE,Dunbar-Southlands,487516.1816,5454623.6382
Theft from Vehicle,2006,3,7,2,5,29XX W 31ST AVE,Dunbar-Southlands,487579.6067,5454613.6843
Theft from Vehicle,2010,6,29,0,30,29XX W 31ST AVE,Dunbar-Southlands,487590.82,5454613.5412
Theft from Vehicle,2011,3,13,12,0,29XX W 31ST AVE,Dunbar-Southlands,487590.82,5454613.5412
Theft from Vehicle,2013,1,2,6,26,29XX W 31ST AVE,Dunbar-Southlands,487602.0333,5454613.3982
Theft from Vehicle,2021,7,25,23,30,29XX W 31ST AVE,Dunbar-Southlands,487606.1028,5454613.3463
Theft from Vehicle,2011,2,5,19,0,29XX W 32ND AVE,Dunbar-Southlands,487537.5471,5454507.4481
Theft from Vehicle,2004,11,8,20,0,29XX W 32ND AVE,Dunbar-Southlands,487578.6158,5454506.7844
Theft from Vehicle,2019,1,9,23,0,29XX W 32ND AVE,Dunbar-Southlands,487605.0826,5454506.3565
Theft from Vehicle,2010,12,17,2,40,29XX W 33RD AVE,Dunbar-Southlands,487417.8123,5454405.2968
Theft from Vehicle,2011,2,5,19,0,29XX W 33RD AVE,Dunbar-Southlands,487458.7566,5454414.3883
Theft from Vehicle,2004,3,20,13,0,29XX W 33RD AVE,Dunbar-Southlands,487555.4947,5454405.1204
Theft from Vehicle,2016,5,18,18,0,29XX W 33RD AVE,Dunbar-Southlands,487559.2275,5454414.2596
Theft from Vehicle,2020,7,3,14,29,29XX W 33RD AVE,Dunbar-Southlands,487559.2275,5454414.2596
Theft from Vehicle,2016,2,7,10,0,29XX W 33RD AVE,Dunbar-Southlands,487562.937,5454405.1109
Theft from Vehicle,2007,8,15,22,0,29XX W 33RD AVE,Dunbar-Southlands,487600.1484,5454405.0632
Theft from Vehicle,2008,2,28,20,0,29XX W 33RD AVE,Dunbar-Southlands,487600.1484,5454405.0632
Theft from Vehicle,2009,4,11,21,0,29XX W 34TH AVE,Dunbar-Southlands,487439.8977,5454297.4354
Theft from Vehicle,2019,7,9,0,0,29XX W 34TH AVE,Dunbar-Southlands,487498.7687,5454296.8542
Theft from Vehicle,2019,6,19,1,0,29XX W 34TH AVE,Dunbar-Southlands,487502.5383,5454305.9615
Theft from Vehicle,2013,5,16,0,0,29XX W 34TH AVE,Dunbar-Southlands,487535.6533,5454305.6346
Theft from Vehicle,2015,11,13,2,30,29XX W 34TH AVE,Dunbar-Southlands,487568.7682,5454305.3077
Theft from Vehicle,2018,11,8,15,45,29XX W 34TH AVE,Dunbar-Southlands,487590.6809,5454305.0911
Theft from Vehicle,2003,11,6,8,15,29XX W 34TH AVE,Dunbar-Southlands,487598.1134,5454295.8735
Theft from Vehicle,2004,7,26,23,0,29XX W 34TH AVE,Dunbar-Southlands,487598.1134,5454295.8735
Theft from Vehicle,2009,8,29,20,30,29XX W 34TH AVE,Dunbar-Southlands,487598.1134,5454295.8735
Theft from Vehicle,2011,11,9,23,41,29XX W 34TH AVE,Dunbar-Southlands,487598.1134,5454295.8735
Theft from Vehicle,2004,6,8,18,0,29XX W 35TH AVE,Dunbar-Southlands,487450.3766,5454203.435
Theft from Vehicle,2018,2,28,22,30,29XX W 35TH AVE,Dunbar-Southlands,487455.4832,5454194.2638
Theft from Vehicle,2009,1,21,22,35,29XX W 35TH AVE,Dunbar-Southlands,487457.6919,5454194.2519
Theft from Vehicle,2009,1,22,19,0,29XX W 35TH AVE,Dunbar-Southlands,487457.6919,5454194.2519
Theft from Vehicle,2015,7,9,0,1,29XX W 35TH AVE,Dunbar-Southlands,487457.6919,5454194.2519
Theft from Vehicle,2017,5,31,19,0,29XX W 35TH AVE,Dunbar-Southlands,487501.6788,5454203.1623
Theft from Vehicle,2014,3,22,21,0,29XX W 35TH AVE,Dunbar-Southlands,487531.3308,5454193.8602
Theft from Vehicle,2016,4,9,0,0,29XX W 35TH AVE,Dunbar-Southlands,487531.3308,5454193.8602
Theft from Vehicle,2005,2,13,18,0,29XX W 35TH AVE,Dunbar-Southlands,487597.6059,5454193.5077
Theft from Vehicle,2011,5,12,18,0,29XX W 35TH AVE,Dunbar-Southlands,487597.6059,5454193.5077
Theft from Vehicle,2012,8,14,21,30,29XX W 35TH AVE,Dunbar-Southlands,487597.6059,5454193.5077
Theft from Vehicle,2016,5,1,15,47,29XX W 35TH AVE,Dunbar-Southlands,487597.6059,5454193.5077
Theft from Vehicle,2003,1,30,7,20,29XX W 35TH AVE,Dunbar-Southlands,487597.6546,5454202.6516
Theft from Vehicle,2005,6,26,22,0,29XX W 35TH AVE,Dunbar-Southlands,487597.6546,5454202.6516
Theft from Vehicle,2005,11,13,12,0,29XX W 35TH AVE,Dunbar-Southlands,487597.6546,5454202.6516
Theft from Vehicle,2006,1,5,21,30,29XX W 35TH AVE,Dunbar-Southlands,487597.6546,5454202.6516
Theft from Vehicle,2018,6,25,22,30,29XX W 35TH AVE,Dunbar-Southlands,487601.6152,5454193.4864
Theft from Vehicle,2003,8,31,22,0,29XX W 36TH AV,Dunbar-Southlands,487597.7376,5454085.5349
Theft from Vehicle,2020,10,14,1,0,29XX W 36TH AVE,Dunbar-Southlands,487446.5181,5454095.4238
Theft from Vehicle,2003,11,3,20,0,29XX W 36TH AVE,Dunbar-Southlands,487475.9881,5454086.1345
Theft from Vehicle,2015,12,9,20,0,29XX W 36TH AVE,Dunbar-Southlands,487479.7225,5454095.2603
Theft from Vehicle,2004,2,1,12,0,29XX W 36TH AVE,Dunbar-Southlands,487535.0632,5454094.9877
Theft from Vehicle,2006,8,28,13,10,29XX W 36TH AVE,Dunbar-Southlands,487549.7757,5454085.7711
Theft from Vehicle,2016,8,23,13,30,29XX W 36TH AVE,Dunbar-Southlands,487597.7376,5454085.5349
Theft from Vehicle,2020,11,21,18,0,29XX W 36TH AVE,Dunbar-Southlands,487597.7376,5454085.5349
Theft from Vehicle,2009,2,6,20,30,29XX W 37TH AVE,Dunbar-Southlands,487422.9315,5453993.2518
Theft from Vehicle,2011,8,5,21,0,29XX W 37TH AVE,Dunbar-Southlands,487422.9315,5453993.2518
Theft from Vehicle,2011,8,6,0,30,29XX W 37TH AVE,Dunbar-Southlands,487422.9315,5453993.2518
Theft from Vehicle,2012,10,24,0,0,29XX W 37TH AVE,Dunbar-Southlands,487467.2083,5453983.6449
Theft from Vehicle,2006,12,2,23,0,29XX W 37TH AVE,Dunbar-Southlands,487570.839,5453991.7074
Theft from Vehicle,2012,2,26,20,30,29XX W 37TH AVE,Dunbar-Southlands,487596.6274,5453982.2936
Theft from Vehicle,2003,8,28,17,0,29XX W 38TH AVE,Dunbar-Southlands,487435.4586,5453876.4766
Theft from Vehicle,2020,11,7,3,25,29XX W 38TH AVE,Dunbar-Southlands,487510.5502,5453884.9908
Theft from Vehicle,2011,10,3,16,0,29XX W 38TH AVE,Dunbar-Southlands,487540.2074,5453884.7424
Theft from Vehicle,2011,4,17,18,0,29XX W 38TH AVE,Dunbar-Southlands,487551.4223,5453884.6484
Theft from Vehicle,2012,7,12,23,0,29XX W 38TH AVE,Dunbar-Southlands,487551.4223,5453884.6484
Theft from Vehicle,2013,7,4,22,0,29XX W 38TH AVE,Dunbar-Southlands,487584.9902,5453875.2225
Theft from Vehicle,2003,4,6,22,15,29XX W 38TH AVE,Dunbar-Southlands,487596.205,5453875.1285
Theft from Vehicle,2014,3,22,19,0,29XX W 39TH AVE,Dunbar-Southlands,487412.7632,5453778.2435
Theft from Vehicle,2012,7,31,22,30,29XX W 39TH AVE,Dunbar-Southlands,487427.6069,5453768.946
Theft from Vehicle,2012,1,10,20,30,29XX W 39TH AVE,Dunbar-Southlands,487464.9516,5453768.5611
Theft from Vehicle,2011,8,2,22,0,29XX W 39TH AVE,Dunbar-Southlands,487476.155,5453768.4456
Theft from Vehicle,2021,10,12,21,30,29XX W 39TH AVE,Dunbar-Southlands,487494.5063,5453777.4012
Theft from Vehicle,2022,2,3,2,0,29XX W 39TH AVE,Dunbar-Southlands,487510.0139,5453768.0968
Theft from Vehicle,2011,8,2,23,30,29XX W 39TH AVE,Dunbar-Southlands,487528.4375,5453767.9068
Theft from Vehicle,2004,5,19,21,0,29XX W 39TH AVE,Dunbar-Southlands,487547.1099,5453767.7143
Theft from Vehicle,2014,3,2,3,0,29XX W 39TH AVE,Dunbar-Southlands,487569.611,5453776.6269
Theft from Vehicle,2004,5,19,0,0,29XX W 39TH AVE,Dunbar-Southlands,487580.7201,5453767.3679
Theft from Vehicle,2003,7,15,21,0,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft from Vehicle,2004,5,20,5,20,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft from Vehicle,2004,5,20,9,42,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft from Vehicle,2011,5,16,18,0,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft from Vehicle,2015,7,10,19,30,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft from Vehicle,2015,12,30,23,0,29XX W 39TH AVE,Dunbar-Southlands,487595.658,5453767.2139
Theft from Vehicle,2003,2,16,23,0,29XX W 40TH AVE,Dunbar-Southlands,487459.7089,5453666.1531
Theft from Vehicle,2016,6,10,16,30,29XX W 40TH AVE,Dunbar-Southlands,487467.7807,5453675.2664
Theft from Vehicle,2006,12,11,9,30,29XX W 40TH AVE,Dunbar-Southlands,487506.0519,5453664.5582
Theft from Vehicle,2017,8,29,22,30,29XX W 40TH AVE,Dunbar-Southlands,487506.0519,5453664.5582
Theft from Vehicle,2012,7,15,21,0,29XX W 41ST AVE,Dunbar-Southlands,487467.7632,5453568.9058
Theft from Vehicle,2006,1,29,21,0,29XX W 41ST AVE,Dunbar-Southlands,487516.6677,5453568.3914
Theft from Vehicle,2006,9,18,20,0,29XX W 41ST AVE,Dunbar-Southlands,487527.9533,5453568.2727
Theft from Vehicle,2017,8,23,22,0,29XX W KING EDWARD AVE,Dunbar-Southlands,487621.7654,5455200.8607
Theft from Vehicle,2005,8,6,16,0,30XX W 23RD AVE,Dunbar-Southlands,487324.303,5455472.7107
Theft from Vehicle,2004,9,17,10,0,30XX W 24TH AVE,Dunbar-Southlands,487316.6276,5455379.5425
Theft from Vehicle,2018,8,12,2,0,30XX W 24TH AVE,Dunbar-Southlands,487316.8227,5455379.5406
Theft from Vehicle,2005,11,21,0,0,30XX W 24TH AVE,Dunbar-Southlands,487332.3719,5455370.2696
Theft from Vehicle,2014,12,13,12,24,30XX W 24TH AVE,Dunbar-Southlands,487367.5253,5455369.9824
Theft from Vehicle,2005,9,19,15,0,30XX W 24TH AVE,Dunbar-Southlands,487399.1634,5455369.7239
Theft from Vehicle,2018,8,18,22,0,30XX W 24TH AVE,Dunbar-Southlands,487403.03,5455369.6918
Theft from Vehicle,2018,11,11,22,0,30XX W 24TH AVE,Dunbar-Southlands,487403.03,5455369.6918
Theft from Vehicle,2022,11,5,21,30,30XX W 24TH AVE,Dunbar-Southlands,487403.03,5455369.6918
Theft from Vehicle,2010,6,16,7,0,30XX W 26TH AVE,Dunbar-Southlands,487329.2547,5455142.882
Theft from Vehicle,2010,4,29,16,30,30XX W 26TH AVE,Dunbar-Southlands,487342.0926,5455142.6253
Theft from Vehicle,2004,9,19,23,0,30XX W 26TH AVE,Dunbar-Southlands,487364.1003,5455142.1853
Theft from Vehicle,2005,3,17,21,30,30XX W 26TH AVE,Dunbar-Southlands,487364.1003,5455142.1853
Theft from Vehicle,2011,12,15,21,0,30XX W 26TH AVE,Dunbar-Southlands,487364.1003,5455142.1853
Theft from Vehicle,2020,7,1,5,0,30XX W 26TH AVE,Dunbar-Southlands,487379.75,5455141.8723
Theft from Vehicle,2022,7,19,0,0,30XX W 26TH AVE,Dunbar-Southlands,487379.75,5455141.8723
Theft from Vehicle,2011,7,12,6,45,30XX W 26TH AVE,Dunbar-Southlands,487388.1248,5455150.8508
Theft from Vehicle,2010,6,15,16,0,30XX W 26TH AVE,Dunbar-Southlands,487404.4478,5455141.3786
Theft from Vehicle,2015,12,7,12,0,30XX W 26TH AVE,Dunbar-Southlands,487404.4478,5455141.3786
Theft from Vehicle,2019,2,20,0,30,30XX W 26TH AVE,Dunbar-Southlands,487408.4824,5455141.2979
Theft from Vehicle,2015,12,11,16,0,30XX W 27TH AVE,Dunbar-Southlands,487337.179,5455037.8672
Theft from Vehicle,2019,12,7,2,0,30XX W 27TH AVE,Dunbar-Southlands,487340.2653,5455046.995
Theft from Vehicle,2020,6,23,23,59,30XX W 27TH AVE,Dunbar-Southlands,487340.2653,5455046.995
Theft from Vehicle,2021,8,4,4,20,30XX W 27TH AVE,Dunbar-Southlands,487340.2653,5455046.995
Theft from Vehicle,2016,1,13,16,0,30XX W 27TH AVE,Dunbar-Southlands,487340.8729,5455037.8474
Theft from Vehicle,2011,6,9,21,30,30XX W 27TH AVE,Dunbar-Southlands,487346.4627,5455046.9615
Theft from Vehicle,2006,9,22,23,0,30XX W 27TH AVE,Dunbar-Southlands,487403.6678,5455037.5102
Theft from Vehicle,2018,5,31,19,30,30XX W 27TH AVE,Dunbar-Southlands,487407.731,5455037.4885
Theft from Vehicle,2016,5,24,19,0,30XX W 28TH AVE,Dunbar-Southlands,487349.3392,5454941.8792
Theft from Vehicle,2016,5,27,8,19,30XX W 28TH AVE,Dunbar-Southlands,487349.3392,5454941.8792
Theft from Vehicle,2016,5,27,17,0,30XX W 28TH AVE,Dunbar-Southlands,487349.3392,5454941.8792
Theft from Vehicle,2008,12,25,0,0,30XX W 28TH AVE,Dunbar-Southlands,487356.63,5454932.6672
Theft from Vehicle,2011,4,29,13,30,30XX W 28TH AVE,Dunbar-Southlands,487367.778,5454941.7083
Theft from Vehicle,2019,2,23,17,0,30XX W 28TH AVE,Dunbar-Southlands,487379.822,5454932.4523
Theft from Vehicle,2004,8,7,22,0,30XX W 28TH AVE,Dunbar-Southlands,487402.7271,5454932.2401
Theft from Vehicle,2004,8,18,22,0,30XX W 28TH AVE,Dunbar-Southlands,487402.7271,5454932.2401
Theft from Vehicle,2007,7,29,0,30,30XX W 28TH AVE,Dunbar-Southlands,487402.7271,5454932.2401
Theft from Vehicle,2003,6,14,0,0,30XX W 29TH AVE,Dunbar-Southlands,487400.7623,5454826.1472
Theft from Vehicle,2009,6,18,22,0,30XX W 29TH AVE,Dunbar-Southlands,487400.7623,5454826.1472
Theft from Vehicle,2004,11,11,23,59,30XX W 31ST AVE,Dunbar-Southlands,487343.0816,5454616.4177
Theft from Vehicle,2011,2,27,3,0,30XX W 31ST AVE,Dunbar-Southlands,487361.067,5454616.2661
Theft from Vehicle,2006,1,8,16,0,30XX W 32ND AVE,Dunbar-Southlands,487315.0876,5454510.1939
Theft from Vehicle,2018,12,14,23,0,30XX W 32ND AVE,Dunbar-Southlands,487315.4326,5454519.3356
Theft from Vehicle,2007,2,23,12,0,30XX W 32ND AVE,Dunbar-Southlands,487331.3806,5454519.2239
Theft from Vehicle,2003,5,6,1,0,30XX W 32ND AVE,Dunbar-Southlands,487398.0353,5454509.6122
Theft from Vehicle,2018,10,22,0,0,30XX W 32ND AVE,Dunbar-Southlands,487402.0028,5454509.5846
Theft from Vehicle,2012,4,23,5,45,30XX W 33RD AVE,Dunbar-Southlands,487330.5236,5454415.5548
Theft from Vehicle,2017,10,5,10,16,30XX W 33RD AVE,Dunbar-Southlands,487331.533,5454415.5405
Theft from Vehicle,2021,7,15,22,0,30XX W 33RD AVE,Dunbar-Southlands,487348.6144,5454415.2969
Theft from Vehicle,2022,1,30,18,0,30XX W 33RD AVE,Dunbar-Southlands,487348.6144,5454415.2969
Theft from Vehicle,2004,8,6,18,0,30XX W 33RD AVE,Dunbar-Southlands,487361.4156,5454415.1142
Theft from Vehicle,2012,9,13,21,0,30XX W 33RD AVE,Dunbar-Southlands,487361.4156,5454415.1142
Theft from Vehicle,2005,4,14,21,0,30XX W 33RD AVE,Dunbar-Southlands,487397.6287,5454405.4528
Theft from Vehicle,2012,8,23,22,0,30XX W 34TH AVE,Dunbar-Southlands,487397.7553,5454297.847
Theft from Vehicle,2015,9,30,16,30,30XX W 35TH AVE,Dunbar-Southlands,487331.0948,5454204.054
Theft from Vehicle,2015,2,26,1,0,30XX W 35TH AVE,Dunbar-Southlands,487362.2298,5454194.7506
Theft from Vehicle,2004,4,21,22,0,30XX W 35TH AVE,Dunbar-Southlands,487397.0801,5454194.5723
Theft from Vehicle,2012,3,27,20,30,30XX W 35TH AVE,Dunbar-Southlands,487397.0801,5454194.5723
Theft from Vehicle,2022,11,4,21,0,30XX W 35TH AVE,Dunbar-Southlands,487401.1159,5454194.5517
Theft from Vehicle,2004,2,6,5,0,30XX W 36TH AVE,Dunbar-Southlands,487314.1938,5454096.0979
Theft from Vehicle,2010,12,12,21,0,30XX W 36TH AVE,Dunbar-Southlands,487389.4624,5454086.5649
Theft from Vehicle,2012,4,10,0,0,30XX W 36TH AVE,Dunbar-Southlands,487389.4624,5454086.5649
Theft from Vehicle,2004,11,14,21,0,30XX W 36TH AVE,Dunbar-Southlands,487396.8103,5454086.5269
Theft from Vehicle,2018,7,18,18,0,30XX W 36TH AVE,Dunbar-Southlands,487400.8513,5454086.5063
Theft from Vehicle,2020,6,13,15,0,30XX W 36TH AVE,Dunbar-Southlands,487400.8513,5454086.5063
Theft from Vehicle,2013,10,4,8,0,30XX W 37TH AVE,Dunbar-Southlands,487369.4578,5453984.6572
Theft from Vehicle,2010,1,3,14,15,30XX W 37TH AVE,Dunbar-Southlands,487373.235,5453993.7631
Theft from Vehicle,2011,6,29,21,0,30XX W 37TH AVE,Dunbar-Southlands,487395.2451,5453984.394
Theft from Vehicle,2018,11,13,18,0,30XX W 37TH AVE,Dunbar-Southlands,487399.5311,5453984.3506
Theft from Vehicle,2018,5,28,11,45,30XX W 38TH AVE,Dunbar-Southlands,487366.2303,5453886.0975
Theft from Vehicle,2008,7,13,19,1,30XX W 38TH AVE,Dunbar-Southlands,487392.7823,5453876.806
Theft from Vehicle,2009,12,16,15,0,30XX W 39TH AVE,Dunbar-Southlands,487309.6189,5453779.2466
Theft from Vehicle,2015,12,23,22,0,30XX W 39TH AVE,Dunbar-Southlands,487324.3477,5453779.1043
Theft from Vehicle,2005,2,13,19,0,30XX W 39TH AVE,Dunbar-Southlands,487392.3799,5453769.3025
Theft from Vehicle,2018,10,21,20,0,30XX W KING EDWARD AVE,Dunbar-Southlands,487322.9854,5455248.8699
Theft from Vehicle,2008,10,31,21,0,30XX W KING EDWARD AVE,Dunbar-Southlands,487375.2924,5455248.4329
Theft from Vehicle,2012,4,21,0,15,31XX W 23RD AVE,Dunbar-Southlands,487237.6122,5455481.4608
Theft from Vehicle,2004,3,22,22,30,31XX W 23RD AVE,Dunbar-Southlands,487269.6314,5455472.4622
